Stand,Age,Plot,Sub-plot (old system),subplot,Species,Current Tag #,Previous Tag #s,Date measured,dbh.cm,BA.m2
C1,Young,1,,A1,PC,412,,3-Aug-11,12.2,116.8986606
C1,Young,1,,A1,PC,413,,3-Aug-11,12.6,124.6898103
C1,Young,1,,A1,WB,1812,,3-Aug-11,11.3,100.2874898
C1,Young,1,,A1,WB,1827,,3-Aug-11,11.2,98.52034394
C1,Young,1,,A1,WB,1035,,3-Aug-11,12.6,124.6898103
C1,Young,1,,A2,WB,1037,,3-Aug-11,13.1,134.7821765
C1,Young,1,,A3,PC,2199,,3-Aug-11,10.7,89.92023419
C1,Young,1,,B1,BE,435,,3-Aug-11,16.8,221.6707739
C1,Young,1,,B1,WB,1809,,3-Aug-11,10.5,86.59014604
C1,Young,1,,B1,WB,1810,,3-Aug-11,11.3,100.2874898
C1,Young,1,,B1,WB,1811,,3-Aug-11,11.8,109.3588384
C1,Young,1,,B1,WB,1036,,3-Aug-11,12,113.0973336
C1,Young,1,,B1,WB,1047,,3-Aug-11,12.7,126.6768676
C1,Young,1,,B1,WB,1051,,3-Aug-11,12.5,122.7184609
C1,Young,1,,B1,WB,1049,,3-Aug-11,13.2,136.8477737
C1,Young,1,e,B2,BE,775,,3-Aug-11,7.8,47.78362345
C1,Young,1,,B2,PC,1026,,3-Aug-11,12,113.0973336
C1,Young,1,,B2,WB,1025,,3-Aug-11,11.8,109.3588384
C1,Young,1,,B2,WB,791,,3-Aug-11,14.3,160.6060677
C1,Young,1,,B2,WB,429,,3-Aug-11,14.5,165.129961
C1,Young,1,,B2,WB,420,,3-Aug-11,16.9,224.3175656
C1,Young,1,,B2,YB,1808,,3-Aug-11,11.7,107.5131528
C1,Young,1,,B3,ASH,1807,,3-Aug-11,13.4,141.0260918
C1,Young,1,,B3,PC,1027,,3-Aug-11,11.4,102.0703436
C1,Young,1,,B3,WB,1804,,3-Aug-11,10.9,93.3131542
C1,Young,1,,B3,WB,1805,,3-Aug-11,11.2,98.52034394
C1,Young,1,,B3,WB,1806,,3-Aug-11,11.8,109.3588384
C1,Young,1,,B3,WB,418,,3-Aug-11,14.1,156.1450062
C1,Young,1,,B3,PC,2652,,3-Aug-11,9.6,72.3822935
C1,Young,1,,C1,PC,1048,,3-Aug-11,11.4,102.0703436
C1,Young,1,,C1,PC,443,,3-Aug-11,11.7,107.5131528
C1,Young,1,,C1,PC,442,,3-Aug-11,14.4,162.8601604
C1,Young,1,,C1,PC,441,,3-Aug-11,15.2,181.4583886
C1,Young,1,,C1,WB,1713,,3-Aug-11,10.6,88.24733613
C1,Young,1,,C1,WB,439,,3-Aug-11,14.5,165.129961
C1,Young,1,,C1,WB,437,,3-Aug-11,15.4,186.2650253
C1,Young,1,,C1,PC,2647,,3-Aug-11,10.5,86.59014604
C1,Young,1,,C1,PC,,,3-Aug-11,11.4,102.0703436
C1,Young,1,,C2,PC,2200,,3-Aug-11,10.3,83.32288973
C1,Young,1,,C2,WB,1338,,3-Aug-11,11.6,105.6831751
C1,Young,1,,C2,PC,2638,,3-Aug-11,10,78.539815
C1,Young,1,,C2,WB,2646,,3-Aug-11,9.9,76.97687268
C1,Young,1,,C2,WB,1830,,3-Aug-11,11.4,102.0703436
C1,Young,1,,C3,PC,1802,,3-Aug-11,9.9,76.97687268
C1,Young,1,,C3,WB,1801,,3-Aug-11,11.5,103.8689053
C1,Young,1,,C3,WB,1734,,3-Aug-11,11,95.03317615
C1,Young,1,,C3,WB,1803,,3-Aug-11,11.7,107.5131528
C1,Young,1,,C1/C2,BE,787,,3-Aug-11,,0
C1,Young,2,,A1,WB,1818,,3-Aug-11,11.7,107.5131528
C1,Young,2,,A1,WB,1821,,3-Aug-11,11.9,111.220232
C1,Young,2,,A1,WB,2641,,3-Aug-11,10.4,84.9486639
C1,Young,2,,A2,WB,1822,,3-Aug-11,11,95.03317615
C1,Young,2,,A2,WB,1032,,3-Aug-11,13.8,149.5712237
C1,Young,2,,A2,PC,2649,,3-Aug-11,10.7,89.92023419
C1,Young,2,,A2,WB,2650,,3-Aug-11,10,78.539815
C1,Young,2,,A2,PC,2654,,3-Aug-11,11,95.03317615
C1,Young,2,,A3,WB,1819,,3-Aug-11,12.2,116.8986606
C1,Young,2,,A3,WB,1823,,3-Aug-11,12.6,124.6898103
C1,Young,2,,A3,WB,1028,,3-Aug-11,13.1,134.7821765
C1,Young,2,,A3,WB,400,,3-Aug-11,13.3,138.9290788
C1,Young,2,,B1,ASH,1817,,3-Aug-11,11.4,102.0703436
C1,Young,2,,B1,BE,722,,3-Aug-11,5.7,25.51758589
C1,Young,2,,B1,PC,1816,,3-Aug-11,10.9,93.3131542
C1,Young,2,,B1,PC,402,,3-Aug-11,12.6,124.6898103
C1,Young,2,,B1,WB,701,,3-Aug-11,8.8,60.82123274
C1,Young,2,,B1,WB,2198,,3-Aug-11,10.8,91.60884022
C1,Young,2,,B1,WB,2656,,3-Aug-11,10.5,86.59014604
C1,Young,2,,B2,PC,1039,,3-Aug-11,13.2,136.8477737
C1,Young,2,,B2,WB,1820,,3-Aug-11,11.2,98.52034394
C1,Young,2,,B2,WB,1824,,3-Aug-11,11.3,100.2874898
C1,Young,2,,B2,WB,2645,,3-Aug-11,10.9,93.3131542
C1,Young,2,,B3,WB,2653,,3-Aug-11,10.4,84.9486639
C1,Young,2,,C1,BE,714,,3-Aug-11,9.9,76.97687268
C1,Young,2,,C1,PC,411,,3-Aug-11,11.7,107.5131528
C1,Young,2,,C1,WB,712,,3-Aug-11,10.8,91.60884022
C1,Young,2,,C1,WB,1815,,3-Aug-11,11.2,98.52034394
C1,Young,2,,C2,BE,734,,3-Aug-11,4.1,13.2025429
C1,Young,2,,C2,PC,1029,,3-Aug-11,12,113.0973336
C1,Young,2,,C2,WB,1814,,3-Aug-11,11,95.03317615
C1,Young,2,,C2,WB,1033,,3-Aug-11,13.5,143.1388128
C1,Young,2,,C2,PC,2644,,3-Aug-11,10.2,81.71282353
C1,Young,2,,C2,PC,2637,,3-Aug-11,10.3,83.32288973
C1,Young,2,,C3,PC,409,,3-Aug-11,10.6,88.24733613
C1,Young,2,,C3,PC,1813,,3-Aug-11,11.3,100.2874898
C1,Young,2,,C3,WB,410,,3-Aug-11,16.6,216.4243142
C1,Young,2,,C3,WB,2651,,3-Aug-11,10.5,86.59014604
C1,Young,2,,C3,PC,,,3-Aug-11,10,78.539815
C1,Young,3,a,A1,BE,748,,3-Aug-11,9.1,65.0388208
C1,Young,3,,A1,BE,1200,,3-Aug-11,10.6,88.24733613
C1,Young,3,,A1,WB,2632,,3-Aug-11,10.2,81.71282353
C1,Young,3,b,A2,PC,749,,3-Aug-11,6.5,33.18307184
C1,Young,3,,A2,PC,480,,3-Aug-11,15,176.7145838
C1,Young,3,,A2,WB,1031,,3-Aug-11,12.2,116.8986606
C1,Young,3,,A2,WB,1017,,3-Aug-11,12.4,120.7628195
C1,Young,3,,A2,WB,1018,,3-Aug-11,12.9,130.6981061
C1,Young,3,,A2,WB,1008,,3-Aug-11,13.3,138.9290788
C1,Young,3,,A2,WB,481,,3-Aug-11,15.5,188.6919055
C1,Young,3,,A3,FIR,1710,,3-Aug-11,10.5,86.59014604
C1,Young,3,,A3,WB,2618,,3-Aug-11,10.6,88.24733613
C1,Young,3,,A3,WB,,,3-Aug-11,10.9,93.3131542
C1,Young,3,,B1,WB,1715,,3-Aug-11,11.4,102.0703436
C1,Young,3,,B1,WB,1525,,3-Aug-11,11.3,100.2874898
C1,Young,3,,B1,WB,486,,3-Aug-11,13.9,151.7467766
C1,Young,3,,B2,BE,484,,3-Aug-11,12.7,126.6768676
C1,Young,3,,B2,BE,1013,,3-Aug-11,13.6,145.2672418
C1,Young,3,,B2,BE,482,939,3-Aug-11,21.5,363.0502948
C1,Young,3,e,B2,PC,750,,3-Aug-11,9.6,72.3822935
C1,Young,3,,B2,WB,483,,3-Aug-11,12.3,118.8228861
C1,Young,3,,B2,WB,2621,,3-Aug-11,10.4,84.9486639
C1,Young,3,,B3,PC,1010,,3-Aug-11,9.8,75.42963833
C1,Young,3,,B3,SM,1517,,3-Aug-11,11.1,96.76890606
C1,Young,3,,B3,WB,1735,,3-Aug-11,9.9,76.97687268
C1,Young,3,,B3,WB,1852,,3-Aug-11,11.2,98.52034394
C1,Young,3,,B3,WB,2194,,3-Aug-11,,0
C1,Young,3,,B3,WB,1009,,3-Aug-11,12,113.0973336
C1,Young,3,,B3,WB,1040,,3-Aug-11,13,132.7322874
C1,Young,3,,B3,WB,2625,,3-Aug-11,10.3,83.32288973
C1,Young,3,,C1,WB,1524,,3-Aug-11,11.4,102.0703436
C1,Young,3,,C1,WB,1519,,3-Aug-11,11.7,107.5131528
C1,Young,3,,C1,WB,2633,,3-Aug-11,11.8,109.3588384
C1,Young,3,,C1,WB,2626,,3-Aug-11,10.6,88.24733613
C1,Young,3,,C2,PC,2193,,3-Aug-11,10.5,86.59014604
C1,Young,3,,C2,BE,2631,,3-Aug-11,10.2,81.71282353
C1,Young,3,,C3,WB,2188,,3-Aug-11,10.4,84.9486639
C1,Young,3,,C3,WB,1011,,3-Aug-11,12.2,116.8986606
C1,Young,4,,A1,RS,462,,3-Aug-11,12.6,124.6898103
C1,Young,4,,A1,WB,2195,,3-Aug-11,10.9,93.3131542
C1,Young,4,,A1,WB,1516,,3-Aug-11,11.8,109.3588384
C1,Young,4,,A1,WB,1022,,3-Aug-11,12.7,126.6768676
C1,Young,4,,A1,WB,1705,,3-Aug-11,11.4,102.0703436
C1,Young,4,,A1,WB,1714,,3-Aug-11,11.6,105.6831751
C1,Young,4,,A2,WB,1336,,3-Aug-11,11.3,100.2874898
C1,Young,4,,A2,WB,1503,,3-Aug-11,11.6,105.6831751
C1,Young,4,,A2,WB,1020,,3-Aug-11,12.4,120.7628195
C1,Young,4,,A2,WB,1021,,3-Aug-11,14.5,165.129961
C1,Young,4,,A2,PC,2613,,3-Aug-11,10.2,81.71282353
C1,Young,4,,A3,YB,1706,,3-Aug-11,10.9,93.3131542
C1,Young,4,,A3,WB,1856,,3-Aug-11,12,113.0973336
C1,Young,4,,A3,WB,1023,,3-Aug-11,16.2,206.1198905
C1,Young,4,,A3,PC,2623,,3-Aug-11,9.8,75.42963833
C1,Young,4,,A3,PC,2624,,3-Aug-11,10.5,86.59014604
C1,Young,4,e,B1,BE,757,,3-Aug-11,7.1,39.59192074
C1,Young,4,e,B1,PC,760,,3-Aug-11,6.5,33.18307184
C1,Young,4,,B1,PC,2196,,3-Aug-11,10.8,91.60884022
C1,Young,4,,B1,PC,2197,,3-Aug-11,11.3,100.2874898
C1,Young,4,,B1,WB,1024,,3-Aug-11,12.5,122.7184609
C1,Young,4,,B1,WB,451,,3-Aug-11,14.1,156.1450062
C1,Young,4,,B1,WB,455,,3-Aug-11,14.4,162.8601604
C1,Young,4,,B1,WB,454,,3-Aug-11,15,176.7145838
C1,Young,4,,B1,WB,449,,3-Aug-11,15.4,186.2650253
C1,Young,4,,B1,PC,2615,,3-Aug-11,10,78.539815
C1,Young,4,,B1,YB,2630,,3-Aug-11,10.5,86.59014604
C1,Young,4,e,B2,BE,756,,3-Aug-11,8.3,54.10607855
C1,Young,4,,B2,PC,1042,,3-Aug-11,10.9,93.3131542
C1,Young,4,e,B2,RM,761,,3-Aug-11,5.8,26.42079377
C1,Young,4,,B2,WB,1829,,3-Aug-11,11.5,103.8689053
C1,Young,4,,B2,WB,1800,,3-Aug-11,11.9,111.220232
C1,Young,4,,B2,WB,1831,,3-Aug-11,12.3,118.8228861
C1,Young,4,,B2,WB,446,,3-Aug-11,15.4,186.2650253
C1,Young,4,,B2,WB,2628,,3-Aug-11,10.1,80.11846528
C1,Young,4,,B2,WB,2629,,3-Aug-11,10.8,91.60884022
C1,Young,4,,B2,PC,,,3-Aug-11,10,78.539815
C1,Young,4,,B3,WB,1199,,3-Aug-11,13.3,138.9290788
C1,Young,4,,B3,WB,2627,,3-Aug-11,10.1,80.11846528
C1,Young,4,h,C1,PC,770,,3-Aug-11,7,38.48450935
C1,Young,4,,C1,PC,1518,,3-Aug-11,12.3,118.8228861
C1,Young,4,,C1,WB,1510,,3-Aug-11,10.8,91.60884022
C1,Young,4,,C1,WB,1331,,3-Aug-11,11,95.03317615
C1,Young,4,,C1,WB,1014,,3-Aug-11,12.9,130.6981061
C1,Young,4,,C1,WB,1041,,3-Aug-11,13.8,149.5712237
C1,Young,4,,C1,WB,464,,3-Aug-11,15.2,181.4583886
C1,Young,4,,C1,YB,2634,,3-Aug-11,10.1,80.11846528
C1,Young,4,,C2,PC,1016,,3-Aug-11,10.8,91.60884022
C1,Young,4,h,C2,PC,767,,3-Aug-11,12.2,116.8986606
C1,Young,4,,C2,RM,1015,,3-Aug-11,12.4,120.7628195
C1,Young,4,,C2,WB,1702,,3-Aug-11,10.6,88.24733613
C1,Young,4,,C2,WB,1038,,3-Aug-11,12.9,130.6981061
C1,Young,4,,C2,WB,1019,,3-Aug-11,13.3,138.9290788
C1,Young,4,,C2,WB,1432,,3-Aug-11,12.4,120.7628195
C1,Young,4,,C2,WB,2648,,3-Aug-11,10.7,89.92023419
C1,Young,4,,C3,WB,1855,,3-Aug-11,12,113.0973336
C1,Young,4,,C3,WB,1513,,3-Aug-11,11.8,109.3588384
C1,Young,4,,C3,WB,1043,,3-Aug-11,10.4,84.9486639
C1,Young,5,,A1,BE,2015,,3-Aug-11,,0
C1,Young,5,,A1,PC,1071,,3-Aug-11,,0
C1,Young,5,,A1,PC,1061,,3-Aug-11,11.1,96.76890606
C1,Young,5,,A1,PC,1068,,3-Aug-11,11.8,109.3588384
C1,Young,5,,A1,PC,1080,,3-Aug-11,12,113.0973336
C1,Young,5,,A1,WB,2018,,3-Aug-11,10.9,93.3131542
C1,Young,5,,A1,WB,2013,,3-Aug-11,12,113.0973336
C1,Young,5,,A1,WB,1073,,3-Aug-11,12.6,124.6898103
C1,Young,5,,A1,WB,1075,,3-Aug-11,12.7,126.6768676
C1,Young,5,,A1,WB,1074,,3-Aug-11,13.3,138.9290788
C1,Young,5,,A2,ASH,2019,,3-Aug-11,12,113.0973336
C1,Young,5,,A2,PC,1066,,3-Aug-11,11.2,98.52034394
C1,Young,5,,A2,PC,1069,,3-Aug-11,11.5,103.8689053
C1,Young,5,,A2,PC,1065,,3-Aug-11,11.1,96.76890606
C1,Young,5,,A2,WB,2020,,3-Aug-11,12.2,116.8986606
C1,Young,5,,A2,WB,1072,,3-Aug-11,11.9,111.220232
C1,Young,5,,A2,WB,1067,,3-Aug-11,15.2,181.4583886
C1,Young,5,,A2,WB,1001,,3-Aug-11,9.7,73.89811193
C1,Young,5,,A2,PC,1002,,3-Aug-11,10,78.539815
C1,Young,5,,A2,WB,1003,,3-Aug-11,9.6,72.3822935
C1,Young,5,,A2,WB,2022,,3-Aug-11,11.6,105.6831751
C1,Young,5,,A3,ASH,1076,,3-Aug-11,14.6,167.4154697
C1,Young,5,,A3,WB,2023,,3-Aug-11,10.5,86.59014604
C1,Young,5,,A3,WB,2045,,3-Aug-11,11.8,109.3588384
C1,Young,5,,A3,WB,2021,,3-Aug-11,12.2,116.8986606
C1,Young,5,,A3,WB,1064,,3-Aug-11,14.4,162.8601604
C1,Young,5,,A3,ASH,1013,,3-Aug-11,10.2,81.71282353
C1,Young,5,,A3,WB,1012,,3-Aug-11,9.5,70.88218304
C1,Young,5,,A3,WB,1011,,3-Aug-11,9.8,75.42963833
C1,Young,5,,B1,SM,1114,,3-Aug-11,7.8,47.78362345
C1,Young,5,,B1,WB,2017,,3-Aug-11,11.3,100.2874898
C1,Young,5,,B1,WB,2016,,3-Aug-11,11.1,96.76890606
C1,Young,5,,B1,WB,1056,,3-Aug-11,13.1,134.7821765
C1,Young,5,,B1,WB,1052,,3-Aug-11,12,113.0973336
C1,Young,5,,B1,WB,1055,,3-Aug-11,13.2,136.8477737
C1,Young,5,,B1,WB,2655,,3-Aug-11,11,95.03317615
C1,Young,5,,B1,PC,2636,,3-Aug-11,10.2,81.71282353
C1,Young,5,,B1,WB,2657,,3-Aug-11,10,78.539815
C1,Young,5,,B2,PC,1057,,3-Aug-11,10.3,83.32288973
C1,Young,5,,B2,PC,1058,,3-Aug-11,11.4,102.0703436
C1,Young,5,,B2,WB,2008,,3-Aug-11,11.6,105.6831751
C1,Young,5,,B2,WB,1045,,3-Aug-11,12.3,118.8228861
C1,Young,5,,B2,WB,1043,,3-Aug-11,12.4,120.7628195
C1,Young,5,,B2,WB,1062,,3-Aug-11,12.5,122.7184609
C1,Young,5,,B2,WB,1044,,3-Aug-11,12.6,124.6898103
C1,Young,5,,B2,WB,1077,,3-Aug-11,12.8,128.6796329
C1,Young,5,,B2,WB,2007,,3-Aug-11,11.3,100.2874898
C1,Young,5,,B2,WB,1060,,3-Aug-11,15,176.7145838
C1,Young,5,,B2,PC,1004,,3-Aug-11,10.5,86.59014604
C1,Young,5,,B2,WB,2011,,3-Aug-11,11,95.03317615
C1,Young,5,,B2,WB,2009,,3-Aug-11,11.3,100.2874898
C1,Young,5,,B3,ASH,2012,,3-Aug-11,12.1,114.9901431
C1,Young,5,,B3,PC,2024,,3-Aug-11,10.5,86.59014604
C1,Young,5,,B3,PC,1078,,3-Aug-11,14.8,172.0336108
C1,Young,5,,B3,WB,2057,,3-Aug-11,11.9,111.220232
C1,Young,5,,B3,WB,1063,,3-Aug-11,13,132.7322874
C1,Young,5,,B3,PC,1010,,3-Aug-11,9.6,72.3822935
C1,Young,5,,C1,ASH,2001,,3-Aug-11,13.1,134.7821765
C1,Young,5,,C1,WB,2002,,3-Aug-11,11.3,100.2874898
C1,Young,5,,C1,ASH,2639,,3-Aug-11,10.2,81.71282353
C1,Young,5,,C1,YB,2643,,3-Aug-11,10.1,80.11846528
C1,Young,5,,C1,PC,2642,,3-Aug-11,10,78.539815
C1,Young,5,,C2,WB,2003,,3-Aug-11,11.1,96.76890606
C1,Young,5,,C2,WB,2004,,3-Aug-11,11.6,105.6831751
C1,Young,5,,C2,WB,2010,,3-Aug-11,11.5,103.8689053
C1,Young,5,,C2,WB,1059,,3-Aug-11,11.7,107.5131528
C1,Young,5,,C2,WB,1007,,3-Aug-11,10.2,81.71282353
C1,Young,5,,C2,WB,1006,,3-Aug-11,10.9,93.3131542
C1,Young,5,,C3,PC,1034,,3-Aug-11,11.5,103.8689053
C1,Young,5,,C3,PC,1046,,3-Aug-11,12.1,114.9901431
C1,Young,5,,C3,PC,1053,,3-Aug-11,11.7,107.5131528
C1,Young,5,,C3,WB,2005,,3-Aug-11,10.9,93.3131542
C1,Young,5,,C3,WB,2006,,3-Aug-11,11,95.03317615
C1,Young,5,,C3,WB,1050,,3-Aug-11,14,153.9380374
C1,Young,5,,C3,WB,1054,,3-Aug-11,15.9,198.5565063
C1,Young,5,,C3,PC,1009,,3-Aug-11,10.1,80.11846528
C2,Young,1,a,A1,BE,206,,3-Aug-11,12.5,122.7184609
C2,Young,1,a,A1,BE,202,,3-Aug-11,13.4,141.0260918
C2,Young,1,,A1,RM,1222,,3-Aug-11,11.8,109.3588384
C2,Young,1,a,A1,RM,207,,3-Aug-11,14.4,162.8601604
C2,Young,1,,A1,PC,2590,,3-Aug-11,10,78.539815
C2,Young,1,,A1,WB,2589,,3-Aug-11,10,78.539815
C2,Young,1,,A1,BE,2588,,3-Aug-11,10.7,89.92023419
C2,Young,1,,A2,BE,1851,,3-Aug-11,10.9,93.3131542
C2,Young,1,,A2,WB,1850,,3-Aug-11,10.5,86.59014604
C2,Young,1,,A2,BE,2591,,3-Aug-11,10.2,81.71282353
C2,Young,1,,A3,BE,1844,,3-Aug-11,12.6,124.6898103
C2,Young,1,c,A3,WB,208,,3-Aug-11,12,113.0973336
C2,Young,1,,A3 ,RM,1849,,3-Aug-11,11.3,100.2874898
C2,Young,1,,A3 ,RM,2596,,3-Aug-11,10.3,83.32288973
C2,Young,1,,A3 ,WB,2671,,3-Aug-11,10.8,91.60884022
C2,Young,1,,B1,PC,1842,,3-Aug-11,10.5,86.59014604
C2,Young,1,d,B1,WB,216,,3-Aug-11,14.2,158.367683
C2,Young,1,,B1 ,YB,1846,,3-Aug-11,11,95.03317615
C2,Young,1,,B1 ,BE,2585,,3-Aug-11,10.4,84.9486639
C2,Young,1,,B1 ,WB,2587,,3-Aug-11,10.5,86.59014604
C2,Young,1,,B1 ,BE,2586,,3-Aug-11,10.5,86.59014604
C2,Young,1,,B2,RM,1219,,3-Aug-11,10.1,80.11846528
C2,Young,1,,B2,RM,2185,,3-Aug-11,10.3,83.32288973
C2,Young,1,,B2,RM,2184,,3-Aug-11,12,113.0973336
C2,Young,1,,B2,RM,1398,,3-Aug-11,13.8,149.5712237
C2,Young,1,,B2,BE,2592,,3-Aug-11,10.5,86.59014604
C2,Young,1,,B3,PC,1400,,3-Aug-11,12,113.0973336
C2,Young,1,,B3,RM,2186,,3-Aug-11,10.4,84.9486639
C2,Young,1,,B3,RM,1220,,3-Aug-11,10.9,93.3131542
C2,Young,1,,B3,RM,1840,,3-Aug-11,11.2,98.52034394
C2,Young,1,f,B3,RM,209,,3-Aug-11,13.4,141.0260918
C2,Young,1,f,B3,RM,213,,3-Aug-11,13.3,138.9290788
C2,Young,1,,B3,WB,1839,,3-Aug-11,11.4,102.0703436
C2,Young,1,,B3,WB,1841,,3-Aug-11,11.6,105.6831751
C2,Young,1,,C1,BE,1848,,3-Aug-11,12.2,116.8986606
C2,Young,1,,C1,BE,1847,,3-Aug-11,12.9,130.6981061
C2,Young,1,,C1,RM,2183,,3-Aug-11,10.4,84.9486639
C2,Young,1,,C1,RM,1845,,3-Aug-11,11.6,105.6831751
C2,Young,1,,C1,RM,1397,,3-Aug-11,11.9,111.220232
C2,Young,1,,C1,WB,1843,,3-Aug-11,11.2,98.52034394
C2,Young,1,,C1,WB,2584,,3-Aug-11,10.5,86.59014604
C2,Young,1,,C1,BE,2582,,3-Aug-11,10.6,88.24733613
C2,Young,1,,C1,BE,2583,,3-Aug-11,11.2,98.52034394
C2,Young,1,,C2,BE,1836,,3-Aug-11,10.8,91.60884022
C2,Young,1,,C2,BE,1218,,3-Aug-11,11.5,103.8689053
C2,Young,1,,C2,RM,2182,,3-Aug-11,11.1,96.76890606
C2,Young,1,,C2,RM,1837,,3-Aug-11,11.6,105.6831751
C2,Young,1,h,C2,RM,217,,3-Aug-11,14,153.9380374
C2,Young,1,,C2,RM,2597,,3-Aug-11,11.1,96.76890606
C2,Young,1,,C2,WB,2593,,3-Aug-11,10.3,83.32288973
C2,Young,1,,C3,BE,1832,,3-Aug-11,10.9,93.3131542
C2,Young,1,,C3,BE,1835,,3-Aug-11,13.8,149.5712237
C2,Young,1,,C3,RM,1217,,3-Aug-11,12.8,128.6796329
C2,Young,1,,C3,RM,2669,,3-Aug-11,10,78.539815
C2,Young,1,,C3,BE,2670,,3-Aug-11,10.1,80.11846528
C2,Young,1,,C3,BE,2594,,3-Aug-11,10.8,91.60884022
C2,Young,2,,A1,PC,1609,,3-Aug-11,11.4,102.0703436
C2,Young,2,,A1,PC,704,,3-Aug-11,13.6,145.2672418
C2,Young,2,i,A1,RM,708,,3-Aug-11,13.3,138.9290788
C2,Young,2,i,A1,RM,705,,3-Aug-11,15,176.7145838
C2,Young,2,,A1,WB,1602,,3-Aug-11,11,95.03317615
C2,Young,2,,A1,RM,2567,,3-Aug-11,10,78.539815
C2,Young,2,,A1,RM,2566,,3-Aug-11,10,78.539815
C2,Young,2,,A2,BE,1216,,3-Aug-11,13,132.7322874
C2,Young,2,,A2,PC,2157,,3-Aug-11,10.2,81.71282353
C2,Young,2,h,A2,WB,710,,3-Aug-11,14.8,172.0336108
C2,Young,2,,A2,PC,2572,,3-Aug-11,10.5,86.59014604
C2,Young,2,,A2,RM,2573,,3-Aug-11,10.5,86.59014604
C2,Young,2,,A2,PC,2574,,3-Aug-11,10.2,81.71282353
C2,Young,2,,A2,WB,2564,,3-Aug-11,10.4,84.9486639
C2,Young,2,,A3,RM,2173,,3-Aug-11,10.8,91.60884022
C2,Young,2,,A3,BE,1608,,3-Aug-11,12.6,124.6898103
C2,Young,2,,A3,PC,1611,,3-Aug-11,11,95.03317615
C2,Young,2,,A3,WB,2165,,3-Aug-11,10.8,91.60884022
C2,Young,2,g,A3,WB,715,,3-Aug-11,12.1,114.9901431
C2,Young,2,g,A3,WB,711,,3-Aug-11,14.4,162.8601604
C2,Young,2,,A3,WB,2672,,3-Aug-11,10,78.539815
C2,Young,2,,A3,PC,2667,,3-Aug-11,10.7,89.92023419
C2,Young,2,,A3,PC,2576,,3-Aug-11,10,78.539815
C2,Young,2,,B1,PC,891,,3-Aug-11,11.3,100.2874898
C2,Young,2,f,B1,PC,1214,891,3-Aug-11,11.9,111.220232
C2,Young,2,,B1,RM,2153,,3-Aug-11,11,95.03317615
C2,Young,2,,B1,RM,1394,,3-Aug-11,13.7,147.4113788
C2,Young,2,f,B1,RM,886,,3-Aug-11,14.8,172.0336108
C2,Young,2,f,B1,RM,848,,3-Aug-11,13.1,134.7821765
C2,Young,2,f,B1,RM,849,,3-Aug-11,14.8,172.0336108
C2,Young,2,,B1,WB,2155,,3-Aug-11,12,113.0973336
C2,Young,2,,B1,WB,1213,,3-Aug-11,12.1,114.9901431
C2,Young,2,,B1,BE,2560,,3-Aug-11,10.5,86.59014604
C2,Young,2,,B1,RM,2561,,3-Aug-11,11.3,100.2874898
C2,Young,2,,B2,PC,1610,,3-Aug-11,10.9,93.3131542
C2,Young,2,,B2,PC,1396,,3-Aug-11,11.7,107.5131528
C2,Young,2,,B2,RM,2158,,3-Aug-11,11.5,103.8689053
C2,Young,2,,B2,RM,1399,,3-Aug-11,13.1,134.7821765
C2,Young,2,e,B2,RM,863,,3-Aug-11,13.3,138.9290788
C2,Young,2,e,B2,RM,855,,3-Aug-11,13.2,136.8477737
C2,Young,2,,B2,RM,1215,,3-Aug-11,13.3,138.9290788
C2,Young,2,,B2,PC,2580,,3-Aug-11,10,78.539815
C2,Young,2,,B3,PC,1605,,3-Aug-11,11.4,102.0703436
C2,Young,2,d,B3,WB,721,,3-Aug-11,14.2,158.367683
C2,Young,2,c,C1,BE,889,,3-Aug-11,,0
C2,Young,2,,C1,PC,2154,,3-Aug-11,10.2,81.71282353
C2,Young,2,,C1,PC,1828,,3-Aug-11,10.5,86.59014604
C2,Young,2,c,C1,RM,892,,3-Aug-11,13.3,138.9290788
C2,Young,2,,C1,RM,890,,3-Aug-11,15.8,196.0667942
C2,Young,2,b,C2,HEM,844,,3-Aug-11,17.6,243.2849309
C2,Young,2,,C2,BE,2581,,3-Aug-11,10.5,86.59014604
C2,Young,2,,C2,WB,2579,,3-Aug-11,10.2,81.71282353
C2,Young,2,,C3,PC,2156,,3-Aug-11,10.7,89.92023419
C2,Young,2,,C3,WB,1825,,3-Aug-11,11.2,98.52034394
C2,Young,2,,C3,WB,1826,,3-Aug-11,11.3,100.2874898
C2,Young,2,,C3,YB,2578,,3-Aug-11,10.4,84.9486639
C2,Young,2,,C3,BE,2577,,3-Aug-11,10.2,81.71282353
C2,Young,3,c,A1,PC,241,,3-Aug-11,11.1,96.76890606
C2,Young,3,c,A1,PC,275,,3-Aug-11,13.2,136.8477737
C2,Young,3,,A1,RM,2170,,3-Aug-11,10.8,91.60884022
C2,Young,3,,A1,RM,1619,,3-Aug-11,11.4,102.0703436
C2,Young,3,c,A1,RM,272,,3-Aug-11,12.1,114.9901431
C2,Young,3,,A1,RM,1212,,3-Aug-11,13.1,134.7821765
C2,Young,3,c,A1,RM,271,,3-Aug-11,14,153.9380374
C2,Young,3,c,A1,RM,274,,3-Aug-11,14.3,160.6060677
C2,Young,3,c,A1,RM,273,,3-Aug-11,15.1,179.0786322
